individual-local-identifier,timestamp,location-long,location-lat,argos:lc,argos:nb-mes,sensor-type,manually-marked-outlier
"2005CA-Bmu-01388",2005-09-17 23:12:38.000,-124.013,34.718,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-18 15:43:24.000,-123.844,33.771,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-18 23:08:07.000,-123.911,32.942,"0",5,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-19 02:57:28.000,-123.84,32.569,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-20 12:51:30.000,-123.53300000000002,33.213,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-20 14:58:04.000,-124.16899999999998,33.35,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-21 02:09:32.000,-122.07299999999998,34.677,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-22 15:46:04.000,-122.62900000000002,34.26,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-23 15:25:51.000,-122.131,34.723,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-23 23:43:56.000,-122.67099999999999,34.505,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-24 02:01:47.000,-121.975,34.549,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-24 12:06:54.000,-122.275,34.614,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-24 12:40:27.000,-122.375,34.749,"1",4,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-24 23:28:15.000,-122.62900000000002,34.935,"1",7,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-25 02:24:04.000,-123.05700000000002,35.26,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-25 12:55:40.000,-122.56299999999999,35.198,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-26 01:59:31.000,-123.65300000000002,35.355,"Z",5,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-26 12:01:50.000,-122.31,35.234,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-26 15:50:31.000,-122.30700000000002,35.315,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01388",2005-09-26 23:03:35.000,-121.93099999999998,35.357,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-15 15:51:34.000,-122.61099999999999,35.843,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-16 15:30:23.000,-120.899,35.733,"A",3,"argos-doppler-shift",true
"2005CA-Bmu-01389",2005-08-17 12:43:01.000,-121.608,35.65,"0",6,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-17 15:07:37.000,-121.69200000000001,35.519,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-18 02:20:27.000,-121.493,35.751,"2",5,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-18 12:28:32.000,-121.36599999999999,35.705,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-20 23:20:12.000,-121.45400000000001,35.35,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-21 23:17:12.000,-121.32900000000001,34.805,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-22 02:22:09.000,-121.48599999999999,34.699,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-24 15:35:29.000,-121.43799999999999,34.638,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-25 02:54:28.000,-121.56799999999998,34.866,"2",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-25 15:11:57.000,-121.899,34.641,"0",5,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-26 02:28:41.000,-121.73000000000002,34.82,"1",5,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-28 12:13:58.000,-122.149,35.962,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-28 15:39:25.000,-122.13299999999998,35.967,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-28 23:38:46.000,-122.20999999999998,35.994,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-29 12:03:44.000,-122.744,35.84,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-29 23:29:42.000,-122.606,35.739,"0",7,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-08-30 02:37:01.000,-122.63999999999999,35.71,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-03 12:47:39.000,-122.595,35.466,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-03 15:02:34.000,-122.53,35.462,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-04 02:16:44.000,-122.452,35.893,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-04 12:36:01.000,-122.46699999999998,35.958,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-04 12:36:02.000,-122.44400000000002,35.955,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-05 12:25:57.000,-122.168,35.971,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-06 12:10:38.000,-121.977,36.057,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-06 15:27:18.000,-122.27600000000001,36.213,"0",5,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-06 23:35:58.000,-122.374,36.315,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-07 02:43:26.000,-122.475,36.372,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-08 12:38:36.000,-122.649,37.302,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-08 23:12:00.000,-123.01999999999998,37.693,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-08 23:54:47.000,-123.137,37.693,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-11 12:55:22.000,-124.19799999999998,39.939,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-11 15:06:02.000,-124.17599999999999,39.997,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-12 02:29:22.000,-124.148,40.053,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-12 12:34:21.000,-123.173,39.633,"Z",3,"argos-doppler-shift",true
"2005CA-Bmu-01389",2005-09-12 23:55:18.000,-124.017,39.215,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-14 12:22:32.000,-124.059,39.874,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-14 12:22:41.000,-124.34699999999998,39.932,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-14 23:10:42.000,-124.088,39.844,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-15 02:52:39.000,-123.99599999999998,39.719,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-15 02:52:40.000,-123.98599999999999,39.696,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-16 02:36:58.000,-124.19200000000001,39.661,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-16 23:22:58.000,-123.82999999999998,38.723,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-17 02:12:10.000,-123.25200000000001,38.544,"A",3,"argos-doppler-shift",true
"2005CA-Bmu-01389",2005-09-17 23:34:02.000,-123.36599999999999,37.816,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-18 15:44:44.000,-124.053,37.286,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-19 03:00:44.000,-124.042,37.14,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-19 15:20:44.000,-124.09800000000001,37.172,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-20 02:35:03.000,-123.99700000000001,37.223,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-20 23:56:27.000,-124.37799999999999,37.059,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-21 02:15:30.000,-124.35399999999998,37.029,"1",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-22 23:53:47.000,-124.08100000000002,35.439,"0",5,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-23 12:15:27.000,-123.738,35.021,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-23 15:26:59.000,-124.328,35.188,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-24 12:08:38.000,-123.75900000000001,34.716,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-24 12:20:18.000,-123.92700000000002,34.985,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-25 00:01:15.000,-123.626,34.69,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-25 02:19:50.000,-123.674,34.683,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-26 02:01:38.000,-124.09199999999998,35.087,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-26 15:51:39.000,-123.691,34.662,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-26 23:10:31.000,-123.285,34.686,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-26 23:11:01.000,-123.483,34.661,"Z",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-26 23:26:41.000,-123.81799999999998,35.408,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-27 15:25:24.000,-123.30000000000001,34.831,"Z",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-28 02:47:12.000,-123.29500000000002,34.648,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-28 12:58:47.000,-123.25900000000001,34.682,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-28 23:09:21.000,-123.16,34.702,"Z",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-29 00:01:50.000,-123.09,34.687,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-29 02:21:49.000,-123.21800000000002,34.633,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-29 12:17:49.000,-123.19299999999998,34.636,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-29 13:02:22.000,-123.22199999999998,34.645,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-29 23:38:01.000,-123.439,34.706,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-09-30 23:14:46.000,-123.107,34.73,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-01 12:24:27.000,-123.1,34.716,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-01 15:33:12.000,-122.99200000000002,34.661,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-02 15:17:14.000,-122.363,34.78,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-02 23:40:56.000,-123.03300000000002,34.799,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-02 23:56:56.000,-122.56299999999999,34.726,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-03 02:26:28.000,-122.805,34.836,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-03 23:40:36.000,-123.0,34.723,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-04 02:10:09.000,-122.72800000000001,34.551,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-04 23:16:26.000,-123.11700000000002,34.331,"0",5,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-05 15:38:15.000,-123.363,34.238,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-05 23:05:00.000,-123.261,34.263,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-06 02:56:26.000,-123.225,34.22,"0",6,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-06 15:16:58.000,-123.314,34.294,"1",5,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-06 23:25:37.000,-123.24000000000001,34.226,"Z",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-07 02:33:34.000,-123.22300000000001,34.255,"1",7,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-07 23:15:42.000,-123.185,34.512,"0",5,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-07 23:39:55.000,-123.50299999999999,34.584,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-08 02:07:51.000,-123.174,34.278,"1",5,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-08 15:15:52.000,-123.22300000000001,34.327,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-09 12:36:56.000,-123.209,34.313,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-09 23:57:01.000,-123.10500000000002,34.404,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-10 02:08:20.000,-123.20600000000002,34.427,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-10 03:02:14.000,-123.037,34.342,"0",5,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-10 15:22:56.000,-122.98599999999999,34.281,"0",5,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-11 02:37:21.000,-123.24200000000002,34.389,"1",6,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-11 23:35:59.000,-123.362,34.411,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-12 02:14:46.000,-123.219,34.424,"0",10,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-12 23:20:39.000,-123.285,34.453,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-13 15:49:59.000,-123.245,34.567,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-13 23:09:45.000,-123.17599999999999,34.508,"0",6,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-14 12:49:54.000,-123.25400000000002,34.467,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-14 15:25:29.000,-123.27100000000002,34.468,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-15 02:44:16.000,-123.219,34.265,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-15 13:05:42.000,-123.30599999999998,34.456,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-15 23:42:31.000,-123.07499999999999,34.372,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-16 02:19:04.000,-122.93200000000002,34.347,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-17 15:53:38.000,-123.24000000000001,34.189,"0",6,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-17 23:13:08.000,-123.08600000000001,34.294,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-18 02:14:08.000,-123.142,34.343,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-18 12:31:06.000,-122.98599999999999,34.49,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-18 15:34:37.000,-123.36700000000002,34.785,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-18 23:05:23.000,-122.75299999999999,34.62,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-18 23:54:11.000,-122.68200000000002,34.641,"0",5,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-19 02:49:43.000,-122.57400000000001,34.67,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-19 12:22:29.000,-123.267,34.736,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-19 15:08:03.000,-122.58100000000002,34.693,"0",7,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-19 23:42:57.000,-122.62200000000001,34.736,"0",6,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-20 02:24:47.000,-122.685,34.782,"1",7,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-20 23:29:43.000,-122.864,34.842,"2",7,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-21 23:18:46.000,-123.12299999999999,35.136,"1",7,"argos-doppler-shift",
"2005CA-Bmu-01389",2005-10-22 12:50:09.000,-123.00299999999999,35.28,"1",5,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-18 23:20:36.000,-122.03199999999998,36.657,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-18 23:52:41.000,-121.947,36.707,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-19 01:59:26.000,-122.406,36.715,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-19 12:17:08.000,-121.76600000000002,36.809,"B",2,"argos-doppler-shift",true
"2005CA-Bmu-01390",2005-08-20 12:07:06.000,-122.10399999999998,36.974,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-20 15:27:53.000,-122.07400000000001,36.826,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-20 23:03:54.000,-122.076,36.599,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-21 15:09:01.000,-121.82299999999998,35.754,"0",5,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-21 23:16:58.000,-120.881,35.435,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-22 02:25:46.000,-121.14699999999999,35.069,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-22 12:54:46.000,-121.03199999999998,34.927,"1",5,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-23 02:00:47.000,-121.036,34.688,"0",5,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-23 23:48:22.000,-121.791,34.178,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-24 15:38:13.000,-121.501,34.014,"1",4,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-24 23:22:01.000,-121.542,33.989,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-25 02:56:25.000,-121.02600000000001,34.262,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-25 15:13:26.000,-121.14499999999998,34.136,"1",4,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-26 02:27:48.000,-121.191,34.602,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-27 02:03:56.000,-121.17599999999999,35.214,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-27 12:25:10.000,-121.51999999999998,35.295,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-28 12:15:03.000,-121.619,35.598,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-28 23:43:21.000,-121.672,35.892,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-29 12:02:42.000,-121.92099999999999,36.308,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-29 15:18:25.000,-121.98500000000001,36.411,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-29 23:24:45.000,-122.035,36.468,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-30 02:32:54.000,-122.049,36.482,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-30 12:54:13.000,-122.126,36.659,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-30 23:20:17.000,-122.013,36.651,"0",5,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-08-31 02:12:01.000,-122.043,36.681,"1",6,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-03 02:41:11.000,-121.768,35.699,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-04 12:35:05.000,-121.24000000000001,35.33,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-04 12:35:06.000,-121.27100000000002,35.304,"A",,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-05 12:22:33.000,-121.203,34.507,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-05 23:47:19.000,-121.077,34.367,"0",5,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-06 23:36:52.000,-121.138,34.135,"1",4,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-07 02:45:27.000,-120.994,33.834,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-08 23:07:07.000,-121.411,34.454,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-08 23:55:23.000,-121.376,34.699,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-09 12:08:56.000,-122.52600000000001,34.778,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-09 23:06:29.000,-124.543,35.532,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-10 15:34:04.000,-122.04399999999998,34.962,"0",7,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-11 02:50:30.000,-122.083,35.028,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-11 15:10:39.000,-122.15199999999999,35.232,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-12 02:26:54.000,-122.06700000000001,35.276,"1",4,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-12 12:38:00.000,-122.09100000000001,35.114,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-14 15:38:36.000,-121.88400000000001,35.158,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-14 23:07:24.000,-121.839,35.169,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-14 23:43:29.000,-121.862,35.164,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-15 02:53:00.000,-121.62,35.148,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-15 12:09:32.000,-121.799,35.1,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-15 23:30:23.000,-121.83100000000002,35.109,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-16 02:30:57.000,-121.822,35.123,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-16 12:40:43.000,-121.929,34.985,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-16 23:24:54.000,-121.74599999999998,34.738,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-16 23:27:27.000,-121.894,34.733,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-16 23:55:07.000,-121.78899999999999,34.712,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-17 23:09:46.000,-121.548,34.615,"",5,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-17 23:18:18.000,-121.547,34.62,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-18 23:11:05.000,-121.23399999999998,34.57,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-19 15:20:42.000,-121.321,35.071,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-20 02:37:03.000,-121.144,34.803,"1",4,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-20 15:54:32.000,-120.864,34.511,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-21 02:13:51.000,-121.51400000000001,34.128,"2",7,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-21 12:41:20.000,-121.439,34.074,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-22 12:29:00.000,-121.49799999999999,34.085,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-22 15:47:51.000,-121.46199999999999,34.117,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-22 23:52:30.000,-121.488,34.028,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-23 12:19:27.000,-121.394,34.041,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-23 15:21:05.000,-121.59699999999998,34.202,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-23 23:42:31.000,-121.554,34.136,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-24 02:03:03.000,-121.34,33.975,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-24 02:45:05.000,-121.24799999999999,34.233,"0",4,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-24 12:05:44.000,-121.50799999999998,34.183,"0",5,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-24 23:26:55.000,-121.51600000000002,34.202,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-25 02:18:54.000,-121.457,34.158,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-25 12:17:52.000,-121.49099999999999,34.18,"0",5,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-25 23:19:58.000,-121.339,34.156,"1",4,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-25 23:33:32.000,-121.326,34.147,"1",5,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-26 01:58:48.000,-121.48500000000001,34.23,"Z",5,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-26 12:03:42.000,-121.405,34.142,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-26 12:32:53.000,-121.564,34.709,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-26 23:06:52.000,-121.40100000000001,34.185,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-26 23:12:19.000,-121.43299999999999,34.102,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-27 15:33:08.000,-121.505,33.952,"1",5,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-28 02:07:50.000,-121.62,33.921,"Z",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-28 02:46:23.000,-121.578,33.934,"1",5,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-28 23:05:50.000,-121.69,34.084,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-29 02:22:00.000,-121.763,34.003,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-29 23:34:25.000,-121.68700000000001,34.214,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-30 02:00:23.000,-121.809,34.094,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-30 12:38:22.000,-121.74000000000001,34.138,"A",3,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-30 12:38:27.000,-121.74700000000001,34.244,"B",2,"argos-doppler-shift",
"2005CA-Bmu-01390",2005-09-30 23:57:18.000,-121.762,34.177,"B",2,"argos-doppler-shift",
